codepoint,imagepath,rawcode,desc
U+0B1F U+0B4D U+0B1F,image/0B1F-0B4D-0B1F.svg,ଟ୍ଟ,TTA VIRAMA TTA 
U+0B1F U+0B4D U+0B30,image/0B1F-0B4D-0B30.svg,ଟ୍ର,TTA VIRAMA RA (A)
U+0B20 U+0B4D U+0B30,image/0B20-0B4D-0B30.svg,ଠ୍ର,TTHA VIRAMA RA (A)
U+0B21 U+0B4D U+0B30,image/0B21-0B4D-0B30.svg,ଡ୍ର,DDA VIRAMA RA (A)
U+0B22 U+0B4D U+0B30,image/0B22-0B4D-0B30.svg,ଢ୍ର,DDHA VIRAMA RA (A)
U+0B23 U+0B4D U+0B1F,image/0B23-0B4D-0B1F.svg,ଣ୍ଟ,NNA VIRAMA TTA 
U+0B23 U+0B4D U+0B20,image/0B23-0B4D-0B20.svg,ଣ୍ଠ,NNA VIRAMA TTHA 
U+0B23 U+0B4D U+0B21,image/0B23-0B4D-0B21.svg,ଣ୍ଡ,NNA VIRAMA DDA 
U+0B23 U+0B4D U+0B22,image/0B23-0B4D-0B22.svg,ଣ୍ଢ,NNA VIRAMA DDHA 
U+0B23 U+0B4D U+0B23,image/0B23-0B4D-0B23.svg,ଣ୍ଣ,NNA VIRAMA NNA 
U+0B23 U+0B4D U+0B30,image/0B23-0B4D-0B30.svg,ଣ୍ର,NNA VIRAMA RA (A)
U+0B24 U+0B4D U+0B15,image/0B24-0B4D-0B15.svg,ତ୍କ,TA VIRAMA KA 
U+0B24 U+0B4D U+0B24,image/0B24-0B4D-0B24.svg,ତ୍ତ,TA VIRAMA TA (A)
U+0B24 U+0B4D U+0B24 U+0B4D U+0B30,image/0B24-0B4D-0B24-0B4D-0B30.svg,ତ୍ତ୍ର,TA VIRAMA TA VIRAMA RA (A)
